2024-11-19 17:18:45,075 INFO  Logger.cs: 70 - 
2024-11-19 19:12:57,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base-1
2024-11-19 19:12:57,595 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Base-1
2024-11-19 19:12:57,595 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base-1
2024-11-19 19:12:57,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L2-1
2024-11-19 19:12:57,595 INFO  ExportHelperExtension.cs: 1136 - Found 42 in L2-1
2024-11-19 19:12:57,595 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L2-1
2024-11-19 19:12:57,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L1-1
2024-11-19 19:12:57,595 INFO  ExportHelperExtension.cs: 1136 - Found 40 in L1-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L1-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from L3-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1136 - Found 30 in L3-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in L3-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly_Simplified.SLDASM
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1136 - Found 39 in Assembly_Simplified.SLDASM
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assembly_Simplified.SLDASM
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L5-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1136 - Found 50 in L5-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in L5-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L4-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1136 - Found 40 in L4-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in L4-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Base-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in Base-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L2-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1136 - Found 42 in L2-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in L2-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L1-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1136 - Found 40 in L1-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in L1-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from L3-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1136 - Found 30 in L3-1
2024-11-19 19:12:57,605 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in L3-1
2024-11-19 19:12:57,989 INFO  SwAddin.cs: 339 - Loading config tree
2024-11-19 19:12:57,989 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
